Vendor,Model,Version,Date,Checksum,Description,Download
D-Link(KR),DIR-850LW,FW V1.15KRb01_150616 ,2015-06-26,,* SSDP 관련 보안 패치* CAPCHA Code 기본 활성화로 보안 강화.* 펌웨어 업데이트 후 초기화를 하고 재설정해서 사용 권장.,https://mydlink.co.kr/2008/data/DIR850L_FW115KRb01.bin
D-Link(KR),DIR-850LW,FW V1.13KRb01_150529 ,2015-06-01,,"* VPN Server 설정 시 MPPE를 사용함으로 설정했을 때 특정 웹사이트 접속이 안되는 문제 개선.* WOL 기능이 장시간 후에도 정상 동작하도록 개선.* SDMZ 설정 시 유,무선 연결 된 클라이언트의인터넷이 정상 동작하도록 패치.* 펌웨어 업데이트 후 초기화를 하고 재설정해서 사용 권장.(초기화를 하지 않으면 SDMZ 설정 시 문제 발생.)* SDMZ 설정 후 도구 -> 시스템 -> 재시작을 해주어야 해당 기능이 정상 동작함.(또는 전원 off/on)",https://mydlink.co.kr/2008/data/DIR850L_FW113KRb01_SDMZ.bin
D-Link(KR),DIR-850LW/B1,v2.28KR ,2021-02-25,,--업데이트 내용--* 리피터 모드 사용 시 보안 미적용 버그 수정,https://mydlink.co.kr/2008/data/DIR850LWB1_FW228KR.bin
D-Link(KR),DIR-850LW/B1,v2.27KR ,2020-08-27,,--업데이트 내용--* 자동 재부팅 기능 추가,https://mydlink.co.kr/2008/data/DIR850LWB1_FW227KR.bin
D-Link(KR),DIR-850LW/B1,v2.26KR ,2020-08-24,,--업데이트 내용--* 무선 보안모드 암호화 방식 선택 메뉴 추가* 게스트존 사용 시 내부 네트워크 연결 차단 기능이 동작하지 않던 버그 수정,https://mydlink.co.kr/2008/data/DIR850LWB1_FW226KR.bin
D-Link(KR),DIR-850LW/B1,v2.25KR ,2020-08-03,,--업데이트 내용--* DDNS 서비스 타입 추가- NO-IP DNS,https://mydlink.co.kr/2008/data/DIR850LWB1_FW225KR.bin
D-Link(KR),DIR-850LW/B1,v2.24KR ,2020-06-02,,v2.01 이하 펌웨어 사용자는 v2.24KR 펌웨어를 업데이트 하기 전 반드시 아래에 있는v2.02KRb02 펌웨어를 먼저 업데이트 바랍니다. 이 과정을 생략 시 업데이트가 진행되지 않습니다.--업데이트 내용--* 인터넷 연결 끊김 현상 개선* VPN 서버 사용 중 클라이언트 추가 시 기존 클라이언트 연결 불가 현상 수정* DHCP 범위 설정 변경 불가 버그 수정* 한글 번역 일부 수정,https://mydlink.co.kr/2008/data/DIR850LWB1_FW224KR.bin
D-Link(KR),DIR-850LW/B1,v2.13KR ,2019-04-22,,v2.13 펌웨어를 업데이트 하기 전 반드시 아래에 있는 v2.02KRb02 펌웨어를 먼저 업데이트 바랍니다. 이 과정을 생략 시 업데이트가 진행되지 않습니다.--업데이트 내용--* mydlink 클라우드 서비스 및 mydlink lite 앱에서 장치 페이지 접근 불가 오류 수정,https://mydlink.co.kr/2008/data/DIR850LWB1_FW213KR.bin
D-Link(KR),DIR-850LW/B1,v2.02KRb02 ,2017-12-13,,* 해당 버전은 v2.13KR 버전을 업데이트 하기 위한 중간 단계 펌웨어 입니다.* v2.13KR 버전으로 업데이트 하기 전 반드시 이 펌웨어를 먼저 업데이트 하시기 바랍니다.,https://mydlink.co.kr/2008/data/DIR850LWB1_FW202KRb01_middle.bin
D-Link(KR),DIR-850LW/B1,v2.00KRB05 ,2016-04-14,,*하드웨어 B1 전용 펌웨어입니다.*New Web GUI 변경,https://mydlink.co.kr/2008/data/DIR850LB1_FW200KRb05.bin
D-Link(KR),DXS-1210-10TS,1.10.013 ,2016-03-10,,압축파일 1번입니다.,https://mydlink.co.kr/2008/data/DXS-1210-10TS-V1-10-013-FW.z01
D-Link(KR),DXS-1210-10TS,1.10.013 ,2016-03-10,,압축파일 2번입니다.,https://mydlink.co.kr/2008/data/DXS-1210-10TS-V1-10-013-FW.zip
D-Link(KR),DXS-1210-12TC,1.10.013 ,2016-03-10,,분할압축 1번입니다.,https://mydlink.co.kr/2008/data/DXS-1210-12TC-V1-10-013-FW.z01
D-Link(KR),DXS-1210-12TC,1.10.013 ,2016-03-10,,분할압축 2번입니다.,https://mydlink.co.kr/2008/data/DXS-1210-12TC-V1-10-013-FW.zip
D-Link(KR),DXS-1210-12SC,1.10.013 ,2016-03-10,,분할압축 1번입니다.,https://mydlink.co.kr/2008/data/DXS-1210-12SC-V1-10-013-FW.z01
D-Link(KR),DXS-1210-12SC,1.10.013 ,2016-03-10,,분할압축 2번입니다.,https://mydlink.co.kr/2008/data/DXS-1210-12SC-V1-10-013-FW.zip
D-Link(KR),DIR-850L/B1,v2.28KR ,2021-02-25,,--업데이트 내용--* 리피터 모드 사용 시 보안 미적용 버그 수정,https://mydlink.co.kr/2008/data/DIR850LB1_FW228KR.bin
D-Link(KR),DIR-850L/B1,v2.27KR ,2020-08-27,,--업데이트 내용--* 자동 재부팅 기능 추가,https://mydlink.co.kr/2008/data/DIR850LB1_FW227KR.bin
D-Link(KR),DIR-850L/B1,v2.26KR ,2020-08-24,,--업데이트 내용--* 무선 보안모드 암호화 방식 선택 메뉴 추가* 게스트존 사용 시 내부 네트워크 연결 차단 기능이 동작하지 않던 버그 수정,https://mydlink.co.kr/2008/data/DIR850LB1_FW226KR.bin
D-Link(KR),DIR-850L/B1,v2.25KR ,2020-08-03,,--업데이트 내용--* DDNS 서비스 타입 추가- NO-IP DNS,https://mydlink.co.kr/2008/data/DIR850LB1_FW225KR.bin
D-Link(KR),DIR-850L/B1,v2.24KR ,2020-05-27,,v2.01 이하 펌웨어 사용자는 v2.24KR 펌웨어를 업데이트 하기 전 반드시 아래에 있는v2.02KRb02 펌웨어를 먼저 업데이트 바랍니다. 이 과정을 생략 시 업데이트가 진행되지 않습니다.--업데이트 내용--* 인터넷 연결 끊김 현상 개선* VPN 서버 사용 중 클라이언트 추가 시 기존 클라이언트 연결 불가 현상 수정* DHCP 범위 설정 변경 불가 버그 수정* 한글 번역 일부 수정,https://mydlink.co.kr/2008/data/DIR850LB1_FW224KR.bin
D-Link(KR),DIR-850L/B1,v2.13KR ,2019-04-22,,v2.01 이하 펌웨어 사용자는 v2.13 펌웨어를 업데이트 하기 전 반드시 아래에 있는 v2.02KRb02 펌웨어를 먼저 업데이트 바랍니다. 이 과정을 생략 시 업데이트가 진행되지 않습니다.--업데이트 내용--* mydlink 클라우드 서비스 및 mydlink lite 앱에서 장치 페이지 접근 불가 오류 수정,https://mydlink.co.kr/2008/data/DIR850LB1_FW213KR.bin
D-Link(KR),DIR-850L/B1,v2.12KR ,2018-06-19,,v2.01 이하 펌웨어 사용자는 v2.12 펌웨어를 업데이트 하기 전 반드시 아래에 있는 v2.02KRb02 펌웨어를 먼저 업데이트 바랍니다. 이 과정을 생략 시 업데이트가 진행되지 않습니다.--업데이트 내용--* 고급 설정 > WEB Wake on Lan 기능 추가-> 해당 기능은 포트포워딩 설정 없이 공유기 WEB GUI에서 사용하는 WOL 기능입니다.,https://mydlink.co.kr/2008/data/DIR850LB1_FW212KR.BIN
D-Link(KR),DIR-850L/B1,v2.11KR ,2018-06-11,,v2.01 이하 펌웨어 사용자는 v2.11 펌웨어를 업데이트 하기 전 반드시 아래에 있는 v2.02KRb02 펌웨어를 먼저 업데이트 바랍니다. 이 과정을 생략 시 업데이트가 진행되지 않습니다.--업데이트 내용--* Shareport 외부 접속 가능하도록 수정 -> 해당 기능은 기기 초기화를 진행 후에 적용됩니다.* 무선 AP 모드 설정 추가,https://mydlink.co.kr/2008/data/DIR850LB1_FW211KR.BIN
D-Link(KR),DIR-850L/B1,v2.10KRb04 ,2017-12-20,,펌웨어를 업데이트 하기 전 반드시 아래에 있는 v2.02KRb02 펌웨어를 먼저 업데이트 바랍니다.이 과정을 생략 시 업데이트가 진행되지 않습니다.--업데이트 내용--* IPTV 시청 기능 개선* VPN Client 추가 시 재연결 모드 오류 수정* VPN 서버 기능 동작 중 Client 접속 시에도 \'Disconnected\'로 표시되는 버그 수정* Repeater 모드에서 2.4GHz / 5GHz 신호 검색 및 전환 오류 수정* Shareport에서 폴더 생성할 경우 길이를 최대 64자리로 제한 및 스크롤 바 추가* Shareport Plus 유틸리티를 이용한 USB Printer 끊김 증상 개선* GMT 표준 시간대 “Seoul”로 기본값 적용* WPA2 KRACK 보안 패치* DNSmasq 2.78버전 적용,https://mydlink.co.kr/2008/data/DIR850LB1_FW210KRb04.bin
D-Link(KR),DIR-850L/B1,v2.02KRb02 ,2017-12-13,,* 해당 버전은 v2.10KRb02 버전을 업데이트 하기 위한 중간 단계 펌웨어 입니다.* v2.10KRb02 버전으로 업데이트 하기 전 반드시 이 펌웨어를 먼저 업데이트 하시기 바랍니다.,https://mydlink.co.kr/2008/data/DIR850LB1_FW202KRb01_middle.bin
D-Link(KR),DIR-850L/B1,v2.01KRb01 ,2017-03-08,,--업데이트 내용--* 2.4GHz 리피터 모드 적용시 5GHz 표기 오류 수정,https://mydlink.co.kr/2008/data/DIR850LB1_FW201KRb01.bin
D-Link(KR),DIR-850L/B1,v2.00KRB12 ,2016-05-25,,*하드웨어 B1 전용 펌웨어입니다.*관리자 보안 강화*SDMZ 설정 시 클라이언트 충돌 문제 수정*한글 오타 수정*IPTV 기능 수정*VPN 호환성 강화*다운/업 속도 개선,https://mydlink.co.kr/2008/data/DIR850LB1_FW200KRb12.bin
D-Link(KR),DIR-850L/B1,v2.00KRB05 ,2016-04-14,,*하드웨어 B1 전용 펌웨어입니다.*New Web GUI 변경,https://mydlink.co.kr/2008/data/DIR850LB1_FW200KRb05.bin
D-Link(KR),DPR-1020,D-Link DPR-1020 1.03 ,2012-07-09,,펌웨어 버전 1.03 입니다.,https://mydlink.co.kr/2008/data/DPR-1020_A1_FW_v1.03b3.zip
D-Link(KR),DPR-1020,D-Link DPR-1020 1.00 ,2010-01-27,,기본 탑재 버전,https://mydlink.co.kr/2008/data/dpr1020_v100_b3.bin
D-Link(KR),DP-G301,D-Link DP-G301 1.33 ,2009-09-15,,,https://mydlink.co.kr/2008/data/DP-G301%20v133b2.bin
D-Link(KR),DAP-2560,v1.17KR ,2020-05-28,,기본 탑재 펌웨어,https://mydlink.co.kr/2008/data/dap2560_v1.17KR.bin
D-Link(KR),DAP-2580,v1.01KR ,2020-05-28,,기본 탑재 펌웨어,https://mydlink.co.kr/2008/data/DAP2580A1_v1.01KR.bin
D-Link(KR),DP-301U,D-Link DP-301U 2.11 ,2009-10-13,,,https://mydlink.co.kr/2008/data/DP-301U%20v211b1.bin
D-Link(KR),DP-301U,D-Link DP-301U 2.20 ,2009-09-15,,,https://mydlink.co.kr/2008/data/dp301u_v220_build_10.bin
D-Link(KR),DNS-343,D-Link DNS-343 1.03 ,2010-01-22,,"* 새로운 툴체인(GCC 3.4.4) 변경과 리눅스 커널 (v2.6.22.7)로 업데이트* RAID 5 구성 시 활성화 용량 오류 수정.* NAS to NAS 백업 가능 (RSync)* FTP Log 확인 가능* Gmail SMTP 사용 가능* Quota 사용 시 ADS 지원* UPnP AV와 iTunes Server 자동 목록 갱신* OLED 업데이트 (v 1.03)* FTP 다운로드 시 미디어 파일 (avi, mp3) 전송 불가 패치* FTP 다운로드 시 타 언어 전송 후 영문 파일 전송 불가 수정* 인터넷 익스플로어, 파이어 폭스로 익명 접근 시 접근 불가 수정* 야후 위젯 지원* 2TB 지원 (총 8TB)* About D-Link Widget 추가* UPnPx 볼륨 4개 지원* SSL/TLS 보안 추가* XBox360 미디어 파일 실행 시 장비 IP 못 받아오는 현상 수정* ADD-On 메뉴 추가 -언어팩 탑재 가능 (한글화 작업 진행 중) -ADS 소프트웨어 패키지 지원* Apkg 지원* NFS 서버 지원* Samba 사용자 100명 생성 가능* FXP FTP 서버 지원* S.M.A.R.T HDD 자가 진단 지원* Hitachi HDT721010SLA360 1TB HDD 호환성 수정＊펌웨어 업데이트 전 반드시 안전한곳으로 백업하신 후 업데이트 하시기 바랍니다.",https://mydlink.co.kr/2008/data/DNS-343%20A1%20FW%20v1.03.zip
D-Link(KR),DNS-343,D-Link DNS-343 1.02 ,2009-11-18,,"1. ADS 지원.2. 1st HDD unable to sleep issue.3. Workaround : Raid device offline in Raid1 or Raid5 with WD HDD.4. Support XBox 360.5. FTP Server support SSL/TLS.6. Turn off Fan when the system temperature reached 43 degress Celcius : 43(OFF), 46(LOW), 49(HIGH)7. Adds Auto Power Recovery, can be enabled via WebGUI.8. Time Settings GUI redesign for more user friendly consideration.9.[Wizard]No pwd comparison when pwd field emtpy / confirm field various.10.[Admin/Password]no comparison( match check) when new pwd field is empty.11.[Time/Set from computer]timezone is changed to GMT +2:00 even if pc zone is +1:00＊펌웨어 업데이트 전 반드시 안전한곳으로 백업하신 후 업데이트 하시기 바랍니다.",https://mydlink.co.kr/2008/data/NS401_DLINKEu_DNS343.1.02b36%28.zip
D-Link(KR),DP-G321,D-Link DP-G321 2.10 ,2009-09-15,,,https://mydlink.co.kr/2008/data/DP-G321%20V2.10.BIN
D-Link(KR),DP-300U,D-Link DP-300U 2.20 ,2009-09-14,,,https://mydlink.co.kr/2008/data/dp300u_v220_build_7.bin
D-Link(KR),DP-301P+,D-Link DP-301P+ 3.70 ,2009-11-12,,,https://mydlink.co.kr/2008/data/dp301p_v370_build_18.bin
D-Link(KR),DP-301P+,D-Link DP-301P+ 3.50 ,2009-09-15,,* H/W C1 D1 통합 펌웨어입니다.,https://mydlink.co.kr/2008/data/DP-301P%2B%20C1%20D1%20VER%203.50.BIN
D-Link(KR),DNR-312L,1.04 ,2015-11-09,,1.04 펌웨어 분할압축 1번입니다.,https://mydlink.co.kr/2008/data/DNR-312L_A1_FW_V1.04.03.z01
D-Link(KR),DNR-312L,1.04 ,2015-11-09,,1.04 펌웨어 분할압축 2번입니다. 둘 다 다운로드 후 압축해제 해주시면 됩니다.,https://mydlink.co.kr/2008/data/DNR-312L_A1_FW_V1.04.03.zip
D-Link(KR),DCS-930L,하드웨어:B / v2.15.06 ,2018-04-24,,[업데이트 내용]* mydlink 에이전트를 2.2.0-b03으로 업그레이드* 시스템 기본 날짜를 2017년 1월 1일로 변경* ActiveX와 Java 애플릿 인증서 갱신 업데이트(인증서 유효기간 : 2016년 9월 30일부터 2019년 10월 1일까지)* 웹 UI를 위한 다이제스트 인증 지원* CGI 명령에 대한 XSS 보호 메커니즘 추가* FTP 설정에 대한 CSRF(Cross Site Request Forgery) 취약점 수정.* 펌웨어 업로드 및 구성 복원에 대한 DoS 취약점 수정.* crossdomain.xml을 제거하여 보안 취약점 수정,https://mydlink.co.kr/2008/data/dcs930lb1_v2.15.06.bin
D-Link(KR),DCS-930L,하드웨어:B / v2.14.05 ,2017-03-06,,[업데이트 내용]* 시스템 보안 강화 패치 적용,https://mydlink.co.kr/2008/data/dcs930lb1_v2.14.05.bin
D-Link(KR),DCS-930L,하드웨어:A / v1.14.02 ,2016-02-22,,[업데이트 내용]* Brute Force Attack 보안 강화* mydlink Agent 업데이트* 디지털 서명 업데이트,https://mydlink.co.kr/2008/data/dcs930l_v1.14.02.bin
D-Link(KR),DCS-930L,하드웨어:B / v2.12.01 ,2016-02-22,,[업데이트 내용]* Brute Force Attack 보안 강화* mydlink Agent 업데이트* 디지털 서명 업데이트,https://mydlink.co.kr/2008/data/dcs930lb1_v2.12.01.bin
D-Link(KR),DCS-930L,하드웨어:B / v2.10.04 ,2015-07-13,,* 해당 버전은 하드웨어 B 전용입니다.* 보안 강화 패치 적용했습니다.* SSL기능 제거; TLS로 변경* mydlink agent 버전 향상,https://mydlink.co.kr/2008/data/dcs930lb1_v2.10.04.bin
D-Link(KR),DCS-930L,하드웨어:A / v1.13.01 ,2015-07-13,,* 해당 버전은 하드웨어 A 전용입니다.* 보안 강화 패치 적용했습니다.,https://mydlink.co.kr/2008/data/dcs930l_v1.13.01.bin
D-Link(KR),DCS-6314,1.03 ,2015-11-09,,,https://mydlink.co.kr/2008/data/DCS-6314_A1_FW_V1.03.00.bin
D-Link(KR),DGS-1510-52X,v1.70.012 ,2021-04-06,,--업데이트 내용--* VLAN Wizard 기능 추가* DHCP Server 기능 추가* Multicast Filtering 모드 저장 안 되는 버그 수정* Staking Member 삭제되는 버그 수정* 10G 포트가 1G로 링크되는 버그 수정* 메모리 오버 플로우 버그 수정* 기타 마이너 버그 개선,https://mydlink.co.kr/2008/data/DGS-1510_Run_1_70_012.zip
D-Link(KR),DCS-5222L,v2.13B02 ,2016-06-20,,-- 업데이트 내역 --*WEB GUI에서 SD card 포맷이 진행되도록 수정,https://mydlink.co.kr/2008/data/DCS-5222L_B1_FW_V2.13.02.bin
D-Link(KR),DGS-1210-52,v6.31.B035 ,2023-09-01,,[하드웨어 F1 버전 전용 펌웨어]본 이미지는 v6.30.016 펌웨어 업데이트 후 적용 가능--업데이트 내용--* DDP 메모리 점유 개선* RTSP 버그 수정* GUI 접속 지연 개선,https://mydlink.co.kr/2008/data/DGS-1210-FX-SERIES-FX-6-31-B035%280523102308%29.zip
D-Link(KR),DGS-1210-52,v6.30.016 ,2023-08-31,,[하드웨어 F1 버전 전용 펌웨어]--업데이트 내용--* Nuclias Connect 연동 지원* 펌웨어 이미지 암호화* DDP v5.00 지원* TLS 1.3 지원,https://mydlink.co.kr/2008/data/DGS-1210-FX-SERIES-FX-6-30-016%281014181740%29.zip
D-Link(KR),DGS-1210-52,v6.20.007 ,2020-12-03,,하드웨어 F1 버전 전용 펌웨어입니다.압축 해제 후 업그레이드 하시기 바랍니다.--업데이트 내용--* PD Alive 지원(ASV v2.1)* Multicast 필터링 버그 수정* Static MAC 기능 오동작 수정* Loopback Detection 버그 수정,https://mydlink.co.kr/2008/data/DGS-1210-52-F1-6-20-007.zip
D-Link(KR),DGS-1210-52,v6.10.007 ,2020-12-02,,하드웨어 F1 버전 전용 펌웨어입니다.압축 해제 후 업그레이드 하시기 바랍니다.--업데이트 내용--* TLS 기능 지원* 펌웨어 업그레이드 시 새 이미지를 백업으로 업데이트하도록 수정,https://mydlink.co.kr/2008/data/DGS-1210-52-F1-6-10-007.zip
D-Link(KR),DGS-1210-52,v6.00.016 ,2020-12-01,,하드웨어 F1 버전 전용 펌웨어입니다.압축 해제 후 업그레이드 하시기 바랍니다.--업데이트 내용--* 특정 패킷 수신 시 재부팅 되는 버그 수정* port description 설정 버그 수정,https://mydlink.co.kr/2008/data/DGS-1210-52-F1-6-00-016.zip
D-Link(KR),DGS-1210-52,v4.10.004 ,2016-02-25,,최신 펌웨어.,https://mydlink.co.kr/2008/data/DGS-1210-52-C1-4-10-004.hex
D-Link(KR),DGS-1210-52,4.00.64 ,2016-01-07,,,https://mydlink.co.kr/2008/data/DGS-1210-52-C1-4-00-064.hex
D-Link(KR),DGS-1510-28X,v1.70.012 ,2021-04-06,,--업데이트 내용--* VLAN Wizard 기능 추가* DHCP Server 기능 추가* Multicast Filtering 모드 저장 안 되는 버그 수정* Staking Member 삭제되는 버그 수정* 10G 포트가 1G로 링크되는 버그 수정* 메모리 오버 플로우 버그 수정* 기타 마이너 버그 개선,https://mydlink.co.kr/2008/data/DGS-1510-28X_Run_1_70_012.zip
D-Link(KR),DGS-1210-28P,v6.31.B035 ,2023-09-01,,[하드웨어 F1 버전 전용 펌웨어]본 이미지는 v6.30.016 펌웨어 업데이트 후 적용 가능--업데이트 내용--* DDP 메모리 점유 개선* RTSP 버그 수정* GUI 접속 지연 개선,https://mydlink.co.kr/2008/data/DGS-1210-FX-SERIES-FX-6-31-B035%280523102308%29.zip
D-Link(KR),DGS-1210-28P,v6.30.016 ,2023-08-31,,[하드웨어 F1 버전 전용 펌웨어]--업데이트 내용--* Nuclias Connect 연동 지원* 펌웨어 이미지 암호화* DDP v5.00 지원* TLS 1.3 지원,https://mydlink.co.kr/2008/data/DGS-1210-FX-SERIES-FX-6-30-016%281014181740%29.zip
D-Link(KR),DGS-1210-28P,v6.20.007 ,2020-12-03,,하드웨어 F1 버전 전용 펌웨어입니다.압축 해제 후 업그레이드 하시기 바랍니다.--업데이트 내용--* PD Alive 지원(ASV v2.1)* Multicast 필터링 버그 수정* Static MAC 기능 오동작 수정* Loopback Detection 버그 수정,https://mydlink.co.kr/2008/data/DGS-1210-28P-F1-6-20-007.zip
D-Link(KR),DGS-1210-28P,v6.10.007 ,2020-12-02,,하드웨어 F1 버전 전용 펌웨어입니다.압축 해제 후 업그레이드 하시기 바랍니다.--업데이트 내용--* TLS 기능 지원* 펌웨어 업그레이드 시 새 이미지를 백업으로 업데이트하도록 수정,https://mydlink.co.kr/2008/data/DGS-1210-28P-F1-6-10-007.zip
D-Link(KR),DGS-1210-28P,v6.00.016 ,2020-12-01,,하드웨어 F1 버전 전용 펌웨어입니다.압축 해제 후 업그레이드 하시기 바랍니다.--업데이트 내용--* 특정 패킷 수신 시 재부팅 되는 버그 수정* port description 설정 버그 수정,https://mydlink.co.kr/2008/data/DGS-1210-28P-F1-6-00-016.zip
D-Link(KR),DGS-1210-28P,v4.10.004 ,2016-02-25,,하드웨어 버전 C1용 최신 펌웨어,https://mydlink.co.kr/2008/data/DGS-1210-28P-C1-4-10-004.hex
D-Link(KR),DGS-1210-28P,v4.00.085 ,2015-12-09,,하드웨어 버전 C1용 펌웨어,https://mydlink.co.kr/2008/data/DGS-1210-28P-C1-4-00-B085.hex
D-Link(KR),DGS-1210-28MP,v6.31.B035 ,2023-09-01,,[하드웨어 F1 버전 전용 펌웨어]본 이미지는 v6.30.016 펌웨어 업데이트 후 적용 가능--업데이트 내용--* DDP 메모리 점유 개선* RTSP 버그 수정* GUI 접속 지연 개선,https://mydlink.co.kr/2008/data/DGS-1210-FX-SERIES-FX-6-31-B035%280523102308%29.zip
D-Link(KR),DGS-1210-28MP,v6.30.016 ,2023-08-31,,[하드웨어 F1 버전 전용 펌웨어]--업데이트 내용--* Nuclias Connect 연동 지원* 펌웨어 이미지 암호화* DDP v5.00 지원* TLS 1.3 지원,https://mydlink.co.kr/2008/data/DGS-1210-FX-SERIES-FX-6-30-016%281014181740%29.zip
